,t_set,f_occ,t_i,V_g,t_e,leave,leave_fwb,t_set_default,f_occ_pred,t_e_air,hhv,gamma_s_deg,h_s_deg,theta_z_deg,I_th,I_bh,t_e_we
2023-03-30 07:15:00,20.0,1.0,20.689,0.0,15.824,0.0,0,20.0,1,13.472420387889215,11.564766000000002,-73.60567332243905,16.74945453981445,73.25054546018555,160.44444444444446,78.84,12.122740000000036
2023-03-30 07:30:00,20.0,1.0,20.655,0.0,15.277,0.0,0,20.0,1,13.390811013056164,11.564766000000002,-70.4713913726321,19.01568548459602,70.98431451540398,182.24,88.90666666666667,12.01230000000004
2023-03-30 07:45:00,20.0,1.0,20.554,0.0,14.909,0.0,0,20.0,1,13.462339080452027,11.564766000000002,-67.25944282781234,21.23789245673838,68.76210754326162,207.32,115.22222222222224,12.111950000000036
2023-03-30 08:00:00,20.0,1.0,20.485,0.0,15.701,0.0,0,20.0,1,13.53823527801842,11.564766000000002,-63.95843448614382,23.40785304001973,66.59214695998027,232.4,141.53777777777776,12.211600000000033
2023-03-30 08:15:00,20.0,1.0,20.385,0.0,15.155,0.0,0,20.0,1,13.619085170923002,11.564766000000002,-60.556974231770575,25.516750037683224,64.48324996231678,257.48,167.85333333333332,12.31125000000003
2023-03-30 08:30:00,20.0,1.0,20.317,0.0,14.484,0.0,0,20.0,1,13.704488965470787,11.564766000000002,-57.04385762036182,27.55511285463055,62.44488714536945,282.56,194.1688888888889,12.410900000000026
2023-03-30 08:45:00,20.0,1.0,20.215,0.0,11.69,0.0,0,20.0,1,13.730048534395657,11.564766000000002,-53.40833460904288,29.512774554212456,60.48722544578754,309.14666666666665,208.72444444444443,12.376235000000024
2023-03-30 09:00:00,20.0,1.0,20.282,1.1220703,11.799,0.0,0,20.0,1,13.76238643634312,11.564766000000002,-49.64047113353944,31.378852910529545,58.621147089470455,335.7333333333333,223.28,12.34157000000002
2023-03-30 09:15:00,20.0,1.0,20.385,1.3461285,12.349,0.0,0,20.0,1,13.80167236230977,11.564766000000002,-45.7316168643942,33.14176596787519,56.85823403212481,362.3200000000001,237.8355555555556,12.306905000000016
2023-03-30 09:30:00,20.0,1.0,20.487,0.9764795,13.263,0.0,0,20.0,1,13.848284015880646,11.564766000000002,-41.674982760185394,34.78929457188795,55.21070542811205,388.9066666666667,252.39111111111112,12.27224000000001
2023-03-30 09:45:00,20.0,1.0,20.554,0.7636813,13.263,0.0,0,20.0,1,13.98818726466546,11.564766000000002,-37.466318433189166,36.30870546478461,53.69129453521539,428.4755555555556,284.4711111111111,12.414817500000012
2023-03-30 10:00:00,20.0,1.0,20.554,0.26309562,12.896,0.0,0,20.0,1,14.134538638839048,11.564766000000002,-33.10465884838405,37.68694799887837,52.313052001121626,468.0444444444445,316.55111111111114,12.557395000000014
2023-03-30 10:15:00,20.0,1.0,20.588,0.0,12.773,0.0,0,20.0,1,14.287874013034743,11.564766000000002,-28.593082985266825,38.91093429852434,51.08906570147566,507.6133333333333,348.6311111111111,12.699972500000015
2023-03-30 10:30:00,20.0,1.0,20.622,0.0,14.056,0.0,0,20.0,1,14.447824446179723,11.564766000000002,-23.93939699838074,39.9679058285583,50.0320941714417,547.1822222222222,380.7111111111111,12.842550000000015
2023-03-30 10:45:00,20.0,1.0,20.638,0.0,15.227,0.0,0,20.0,1,14.642332830004134,11.564766000000002,-19.156627966380007,40.84587834163323,49.15412165836677,556.3688888888889,378.64,13.017687500000022
2023-03-30 11:00:00,20.0,1.0,20.656,0.0,18.263,0.0,0,20.0,1,14.840137009790318,11.564766000000002,-14.263201843468446,41.53414268997855,48.465857310021455,565.5555555555555,376.56888888888886,13.192825000000028
2023-03-30 11:15:00,20.0,1.0,20.622,0.0,20.756,0.0,0,20.0,1,15.041221766189617,11.564766000000002,-9.282692161628246,42.02378319631659,47.97621680368341,574.7422222222222,374.4977777777778,13.367962500000033
2023-03-30 11:30:00,20.0,1.0,20.587,0.0,20.782,0.0,0,20.0,1,15.242574309417568,11.564766000000002,-4.2430720997297735,42.308162006960416,47.691837993039584,583.9288888888889,372.4266666666667,13.543100000000038
2023-03-30 11:45:00,20.0,1.0,20.537,0.0,20.221,0.0,0,20.0,1,15.36792688309556,11.564766000000002,0.8245201925980444,42.38331174841058,47.616688251589416,556.6533333333333,325.56444444444446,13.643875000000037
2023-03-30 12:00:00,20.0,1.0,20.486,0.0,20.589,0.0,0,20.0,1,15.491021370673645,11.564766000000002,5.88739986976826,42.2481836798671,47.7518163201329,529.3777777777777,278.70222222222225,13.744650000000036
2023-03-30 12:15:00,20.0,1.0,20.486,0.0,15.77,0.0,0,20.0,1,15.61346642810423,11.564766000000002,10.913150938794178,41.90471536890861,48.09528463109139,502.1022222222222,231.84,13.845425000000034
2023-03-30 12:30:00,20.0,1.0,20.419,0.0,15.094,0.0,0,20.0,1,15.726098480453432,11.564766000000002,15.871407096207616,41.35770774194501,48.64229225805499,474.82666666666665,184.9777777777778,13.946200000000031
2023-03-30 12:45:00,20.0,1.0,20.454,0.0,16.621,0.0,0,20.0,1,15.819248801957478,11.564766000000002,20.73537403505089,40.61452983127076,49.38547016872924,456.8977777777778,182.0888888888889,13.957425000000027
2023-03-30 13:00:00,20.0,1.0,20.486,0.0,16.862,0.0,0,20.0,1,15.910871485788151,11.564766000000002,25.48292842419073,39.6846932707592,50.3153067292408,438.9688888888888,179.2,13.968650000000023
2023-03-30 13:15:00,20.0,1.0,20.452,0.0,17.534,0.0,0,20.0,1,16.00110618118024,11.564766000000002,30.0972178965656,38.57935204784497,51.42064795215503,421.04,176.3111111111111,13.97987500000002
2023-03-30 13:30:00,20.0,1.0,20.435,0.0,17.716,0.0,0,20.0,1,16.089647773506957,11.564766000000002,34.56677730994794,37.31078441363763,52.68921558636237,403.1111111111111,173.42222222222222,13.991100000000015
2023-03-30 13:45:00,20.0,1.0,20.384,0.0,17.044,0.0,0,20.0,1,16.170198243957614,11.564766000000002,38.88524566561,35.8919051787359,54.1080948212641,381.2755555555556,170.84,14.059555000000016
2023-03-30 14:00:00,20.0,1.0,20.35,0.0,17.228,0.0,0,20.0,1,16.245119208644304,11.564766000000002,43.05080412648657,34.33584213969931,55.66415786030069,359.44,168.2577777777778,14.128010000000016
2023-03-30 14:15:00,20.0,1.0,20.283,0.0,16.982,0.0,0,20.0,1,16.31413521158889,11.564766000000002,47.06546001329607,32.65559463893894,57.34440536106106,337.6044444444444,165.67555555555555,14.196465000000018
2023-03-30 14:30:00,20.0,1.0,20.283,0.0,17.108,0.0,0,20.0,1,16.37694097134636,11.564766000000002,50.93428389623685,30.86377864672734,59.13622135327266,315.7688888888889,163.09333333333333,14.264920000000018
2023-03-30 14:45:00,20.0,1.0,20.214,0.0,16.559,0.0,0,20.0,1,16.22639154665711,11.564766000000002,54.66467845333769,28.97245296805333,61.02754703194667,291.96444444444444,149.09333333333333,14.01412500000002
2023-03-30 15:00:00,20.0,1.0,20.214,0.0,14.367,0.0,0,20.0,1,16.070053307656167,11.564766000000002,58.26572807294974,26.993015453645555,63.006984546354445,268.16,135.09333333333333,13.763330000000025
2023-03-30 15:15:00,15.0,0.0,20.147,0.0,15.155,0.0,0,15.0,0,15.908124327846798,11.564766000000002,61.7476529661936,24.936155766478407,65.06384423352159,244.35555555555555,121.09333333333332,13.512535000000028
2023-03-30 15:30:00,15.0,0.0,20.147,0.0,15.218,0.0,0,15.0,0,15.740489221654698,11.564766000000002,65.12137311006005,22.81185130587548,67.18814869412452,220.5511111111111,107.09333333333332,13.261740000000032
2023-03-30 15:45:00,15.0,0.0,20.096,0.0,14.914,0.0,0,15.0,0,15.642804896321392,11.564766000000002,68.3981755998914,20.62939433806244,69.37060566193756,201.4488888888889,101.77777777777776,13.140705000000024
2023-03-30 16:00:00,15.0,0.0,20.08,0.0,15.584,0.0,0,15.0,0,15.539247762679825,11.564766000000002,71.58947270925393,18.397440454492383,71.60255954550762,182.34666666666664,96.46222222222222,13.01967000000002
2023-03-30 16:15:00,15.0,0.0,20.012,0.0,15.522,0.0,0,15.0,0,15.431520106362386,11.564766000000002,74.70663555452187,16.12407066453774,73.87592933546226,163.24444444444444,91.14666666666668,12.898635000000011
2023-03-30 16:30:00,15.0,0.0,20.011,0.0,15.462,0.0,0,15.0,0,15.320507620249575,11.564766000000002,77.76088830012279,13.816861433624991,76.183138566375,144.14222222222222,85.83111111111111,12.777600000000009
2023-03-30 16:45:00,15.0,0.0,19.978,0.0,14.912,0.0,0,15.0,0,15.218632552605284,11.564766000000002,80.76324920332236,11.482958668405216,78.51704133159478,116.06666666666666,68.37777777777778,12.621350000000009
2023-03-30 17:00:00,15.0,0.0,19.944,0.0,14.546,0.0,0,15.0,0,15.115281480912213,11.564766000000002,83.72450671807995,9.129152993321824,80.87084700667818,87.99111111111111,50.92444444444445,12.465100000000009
2023-03-30 17:15:00,15.0,0.0,19.943,0.0,14.058,0.0,0,15.0,0,15.009132772657996,11.564766000000002,86.65522087710394,6.761954679685516,83.23804532031448,59.91555555555556,33.471111111111114,12.308850000000009
2023-03-30 17:30:00,15.0,0.0,19.876,0.0,13.691,0.0,0,15.0,0,14.899700068297683,11.564766000000002,89.56574198238194,4.387667323834592,85.61233267616541,31.84,16.017777777777777,12.152600000000009
2023-03-30 17:45:00,15.0,0.0,19.876,0.0,13.571,0.0,0,15.0,0,14.745139221091236,11.564766000000002,92.46624012762123,2.0124598752473304,87.98754012475267,23.884444444444444,12.013333333333332,11.967392500000017
2023-03-30 18:00:00,15.0,0.0,19.826,0.0,12.716,0.0,0,15.0,0,14.58671221552652,11.564766000000002,95.3667402050922,0.0,90.35756306664815,15.928888888888888,8.008888888888889,11.782185000000029
2023-03-30 18:15:00,15.0,0.0,19.808,0.0,12.472,0.0,0,15.0,0,14.42535537776316,11.564766000000002,98.27715781225184,0.0,92.71629260084464,7.973333333333333,4.004444444444445,11.596977500000037
2023-03-30 18:30:00,15.0,0.0,19.809,0.0,12.593,0.0,0,15.0,0,14.261549353650835,11.564766000000002,101.20733189079192,0.0,95.05754839146704,0.0177777777777777,0.0,11.411770000000049
2023-03-30 18:45:00,15.0,0.0,19.774,0.0,12.847,0.0,0,15.0,0,14.15380839177514,11.564766000000002,104.16705002996622,0.0,97.37501299744004,0.0133333333333333,0.0,11.336390000000035
2023-03-30 19:00:00,15.0,0.0,19.741,0.0,12.653,0.0,0,15.0,0,14.04516912465409,11.564766000000002,107.16606218146032,0.0,99.6621677905025,0.0088888888888888,0.0,11.261010000000027
2023-03-30 19:15:00,15.0,0.0,19.74,0.0,12.715,0.0,0,15.0,0,13.936838723635791,11.564766000000002,110.21407810337762,0.0,101.91223088070434,0.0044444444444444,0.0,11.185630000000018
2023-03-30 19:30:00,15.0,0.0,19.706,0.0,12.961,0.0,0,15.0,0,13.829855552745878,11.564766000000002,113.32074323154002,0.0,104.1180978869723,0.0,0.0,11.110250000000008
2023-03-30 19:45:00,15.0,0.0,19.673,0.0,12.959,0.0,0,15.0,0,13.694393762517793,11.564766000000002,116.4955869486046,0.0,106.27228694700204,0.0,0.0,11.007132500000012
2023-03-30 20:00:00,15.0,0.0,19.672,0.0,12.839,0.0,0,15.0,0,13.560052592669637,11.564766000000002,119.74793651412924,0.0,108.36689006854304,0.0,0.0,10.904015000000015
2023-03-30 20:15:00,15.0,0.0,19.673,0.0,12.594,0.0,0,15.0,0,13.426616472379369,11.564766000000002,123.0867894283377,0.0,110.3935337864278,0.0,0.0,10.80089750000002
2023-03-30 20:30:00,15.0,0.0,19.605,0.0,12.35,0.0,0,15.0,0,13.294145474289872,11.564766000000002,126.52063701679371,0.0,112.34335308915094,0.0,0.0,10.697780000000025
2023-03-30 20:45:00,15.0,0.0,19.605,0.0,11.981,0.0,0,15.0,0,13.22490928481674,11.564766000000002,130.057232940596,0.0,114.20698366338732,0.0,0.0,10.681697500000029
2023-03-30 21:00:00,15.0,0.0,19.571,0.0,11.859,0.0,0,15.0,0,13.156802073287835,11.564766000000002,133.7033026582053,0.0,115.9745785658414,0.0,0.0,10.665615000000033
2023-03-30 21:15:00,15.0,0.0,19.537,0.0,11.86,0.0,0,15.0,0,13.090051004500562,11.564766000000002,137.4641941544867,0.0,117.63585628627024,0.0,0.0,10.649532500000037
2023-03-30 21:30:00,15.0,0.0,19.537,0.0,11.922,0.0,0,15.0,0,13.024800331714854,11.564766000000002,141.34347701945197,0.0,119.18018753875263,0.0,0.0,10.63345000000004
2023-03-30 21:45:00,15.0,0.0,19.503,0.0,11.922,0.0,0,15.0,0,12.973234314810687,11.564766000000002,145.34250645393595,0.0,120.59672764781226,0.0,0.0,10.628627500000036
2023-03-30 22:00:00,15.0,0.0,19.503,0.0,12.103,0.0,0,15.0,0,12.92324938058303,11.5647456,149.4599806874051,0.0,121.87459966709892,0.0,0.0,10.623805000000033
2023-03-30 22:15:00,15.0,0.0,19.503,0.0,12.103,0.0,0,15.0,0,12.87487080179209,11.5647456,153.69153338257962,0.0,123.0031300029978,0.0,0.0,10.61898250000003
2023-03-30 22:30:00,15.0,0.0,19.503,0.0,11.982,0.0,0,15.0,0,12.827752808828864,11.5647456,158.029414453268,0.0,123.97213312100637,0.0,0.0,10.614160000000028
2023-03-30 22:45:00,15.0,0.0,19.47,0.0,12.043,0.0,0,15.0,0,12.772554671006615,11.5647456,162.4623197660699,0.0,124.77223507429233,0.0,0.0,10.62226250000002
2023-03-30 23:00:00,15.0,0.0,19.436,0.0,11.982,0.0,0,15.0,0,12.71956122552086,11.5647456,166.9754283083304,0.0,125.39521785263518,0.0,0.0,10.630365000000012
2023-03-30 23:15:00,15.0,0.0,19.436,0.0,11.922,0.0,0,15.0,0,12.66864960925713,11.5647456,171.5506911782668,0.0,125.83435926444456,0.0,0.0,10.638467500000004
2023-03-30 23:30:00,15.0,0.0,19.401,0.0,11.922,0.0,0,15.0,0,12.620350907125696,11.5647456,176.16738924281975,0.0,126.08473804464305,0.0,0.0,10.646569999999995
2023-03-30 23:45:00,15.0,0.0,19.368,0.0,11.982,0.0,0,15.0,0,12.561170908806156,11.5647456,-179.1970614646296,0.0,126.14347293852148,0.0,0.0,10.626687500000005
2023-03-31 00:00:00,15.0,0.0,19.368,0.0,12.104,0.0,0,15.0,0,12.503747243009103,11.5647456,-174.56611826585635,0.0,126.00986881431018,0.0,0.0,10.606805000000008
2023-03-31 00:15:00,15.0,0.0,19.368,0.0,12.103,0.0,0,15.0,0,12.44805718998042,11.5647456,-169.9630296405301,0.0,125.6854523305839,0.0,0.0,10.586922500000014
2023-03-31 00:30:00,15.0,0.0,19.368,0.0,11.982,0.0,0,15.0,0,12.39407850448701,11.5647456,-165.40977496899123,0.0,125.1738927803144,0.0,0.0,10.56704000000002
2023-03-31 00:45:00,15.0,0.0,19.335,0.0,11.922,0.0,0,15.0,0,12.303703648743998,11.5647456,-160.92613464108624,0.0,124.48081776655368,0.0,0.0,10.478142500000018
2023-03-31 01:00:00,15.0,0.0,19.301,0.0,11.981,0.0,0,15.0,0,12.213947751992707,11.5647456,-156.52897446603276,0.0,123.61354534484768,0.0,0.0,10.389245000000017
2023-03-31 01:15:00,15.0,0.0,19.3,0.0,11.86,0.0,0,15.0,0,12.124796120017187,11.5647456,-152.2317906961637,0.0,122.5807618676895,0.0,0.0,10.300347500000017
2023-03-31 01:30:00,15.0,0.0,19.3,0.0,11.738,0.0,0,15.0,0,12.036251647693271,11.5647456,-148.04452128648205,0.0,121.39217699474004,0.0,0.0,10.211450000000012
2023-03-31 01:45:00,15.0,0.0,19.299,0.0,11.615,0.0,0,15.0,0,11.934337301792894,11.5647456,-143.9735945273405,0.0,120.05818464384429,0.0,0.0,10.119377500000011
2023-03-31 02:00:00,15.0,0.0,19.232,0.0,11.556,0.0,0,15.0,0,11.83314187690358,11.5647456,-140.02216364926946,0.0,118.5895525461344,0.0,0.0,10.027305000000013
2023-03-31 02:15:00,15.0,0.0,19.232,0.0,11.493,0.0,0,15.0,0,11.73265455812959,11.5647456,-136.19046678513618,0.0,116.99715541402766,0.0,0.0,9.935232500000012
2023-03-31 02:30:00,15.0,0.0,19.232,0.0,11.372,0.0,0,15.0,0,11.632833327496558,11.5647456,-132.4762536856571,0.0,115.2917592084755,0.0,0.0,9.843160000000012
2023-03-31 02:45:00,15.0,0.0,19.232,0.0,11.312,0.0,0,15.0,0,11.624063564421542,11.5647456,-128.8752299479677,0.0,113.48385772860016,0.0,0.0,9.889060000000017
2023-03-31 03:00:00,15.0,0.0,19.232,0.0,11.25,0.0,0,15.0,0,11.616707376621743,11.5647456,-125.38148220745424,0.0,111.5835582552645,0.0,0.0,9.934960000000018
2023-03-31 03:15:00,15.0,0.0,19.164,0.0,11.128,0.0,0,15.0,0,11.610723742215662,11.5647456,-121.9878605967328,0.0,109.60051027746296,0.0,0.0,9.98086000000002
2023-03-31 03:30:00,15.0,0.0,19.164,0.0,10.885,0.0,0,15.0,0,11.606073335003208,11.5647456,-118.68630584546092,0.0,107.54387013165416,0.0,0.0,10.026760000000024
2023-03-31 03:45:00,15.0,0.0,19.164,0.0,11.006,0.0,0,15.0,0,11.579456663512168,11.5647456,-115.4681168418487,0.0,105.42229428365656,0.0,0.0,10.03338250000003
2023-03-31 04:00:00,20.0,0.0,19.131,0.0,11.126,0.0,0,15.0,0,11.553621583206874,11.5647456,-112.32416024276284,0.0,103.24395457792356,0.0,0.0,10.040005000000036
2023-03-31 04:15:00,20.0,0.0,19.164,0.7110008,11.248,0.0,0,15.0,0,11.528723747295386,11.5647456,-109.24502718611808,0.0,101.01656973983752,0.0,0.0,10.046627500000042
2023-03-31 04:30:00,20.0,1.0,19.385,1.6391543,11.37,0.0,0,20.0,1,11.505491582964613,11.5647456,-106.22114387481652,0.0,98.74744850391522,0.0,0.0,10.053250000000048
2023-03-31 04:45:00,20.0,1.0,19.64,1.5709106,11.25,0.0,0,20.0,1,11.513495337274694,11.5647456,-103.24284331523393,0.0,96.44354080265528,1.3022222222222222,0.0,10.089562500000042
2023-03-31 05:00:00,20.0,1.0,19.774,0.9797473,11.004,0.0,0,20.0,1,11.52287544510634,11.5647456,-100.30040526930254,0.0,94.1114944028225,2.6044444444444443,0.0,10.125875000000036
2023-03-31 05:15:00,20.0,1.0,19.91,0.9154008,11.126,0.0,0,20.0,1,11.533636490939752,11.5647456,-97.38407087154587,0.0,91.75771518118516,3.9066666666666654,0.0,10.16218750000003
2023-03-31 05:30:00,20.0,1.0,19.944,0.8627825,11.126,0.0,0,20.0,1,11.545783086394554,11.5647456,-94.48403762205945,0.6115701170074601,89.38842988299254,5.208888888888889,0.0,10.198500000000024
2023-03-31 05:45:00,20.0,1.0,20.08,0.8416278,11.372,0.0,0,20.0,1,11.594611217954489,11.5647456,-91.59043976070464,2.9902492882631435,87.00975071173686,20.72888888888889,4.586666666666667,10.291062500000024
2023-03-31 06:00:00,20.0,1.0,20.333,0.8411442,11.613,0.0,0,20.0,1,11.645314244540538,11.5647456,-88.69331846489467,5.372258527945064,84.62774147205494,36.24888888888889,9.173333333333334,10.383625000000023
2023-03-31 06:15:00,20.0,1.0,20.384,0.7803824,11.859,0.0,0,20.0,1,11.699298323794093,11.5647456,-85.78258596361228,7.751514757152094,82.2484852428479,51.76888888888889,13.760000000000002,10.476187500000025
2023-03-31 06:30:00,20.0,1.0,20.469,0.7599832,12.103,0.0,0,20.0,1,11.756800592560822,11.5647456,-82.84798757161165,10.1218462964828,79.8781537035172,67.28888888888889,18.346666666666668,10.568750000000025
2023-03-31 06:45:00,20.0,1.0,20.588,0.65642333,12.103,0.0,0,20.0,1,11.810952129020045,11.5647456,-79.87906585873988,12.476921725124969,77.52307827487503,94.60444444444444,31.12,10.652567500000018
2023-03-31 07:00:00,20.0,1.0,20.655,0.27112865,12.529,0.0,0,20.0,1,11.86862496400392,11.5647456,-76.86513171365054,14.810176839684786,75.18982316031521,121.92,43.89333333333333,10.736385000000013
2023-03-31 07:15:00,20.0,1.0,20.689,0.0,17.225,0.0,0,20.0,1,11.930861319470628,11.5647456,-73.79524796904742,17.11473983550229,72.88526016449771,149.23555555555555,56.66666666666667,10.820202500000008
2023-03-31 07:30:00,20.0,1.0,20.723,0.0,15.151,0.0,0,20.0,1,11.9981084519829,11.5647456,-70.65823254711475,19.383355202799507,70.6166447972005,176.5511111111111,69.44,10.904020000000004
2023-03-31 07:45:00,20.0,1.0,20.69,0.0,16.31,0.0,0,20.0,1,12.167293384020525,11.5647456,-67.44268975228158,21.6083074017578,68.3916925982422,178.56444444444446,66.27111111111111,11.126507500000002
2023-03-31 08:00:00,20.0,1.0,20.757,0.0,21.669,0.0,0,20.0,1,12.341926059906251,11.5647456,-64.13708032360957,23.78134620425722,66.21865379574278,180.57777777777773,63.102222222222224,11.348995000000002
2023-03-31 08:15:00,20.0,1.0,20.79,0.0,18.268,0.0,0,20.0,1,12.520341600239162,11.5647456,-60.7298430014066,25.89361671914621,64.10638328085379,182.5911111111111,59.93333333333333,11.571482500000002
2023-03-31 08:30:00,20.0,1.0,20.656,0.0,15.889,0.0,0,20.0,1,12.70067052858222,11.5647456,-57.20958233882676,27.93559859830465,62.06440140169535,184.60444444444445,56.76444444444444,11.793970000000002
2023-03-31 08:45:00,20.0,1.0,20.503,0.0,16.009,0.0,0,20.0,1,12.6494777111223,11.5647456,-53.56533873347132,29.897060766332004,60.102939233668,164.4088888888889,42.61333333333333,11.690027500000014
2023-03-31 09:00:00,20.0,1.0,20.452,0.0,16.68,0.0,0,20.0,1,12.59539246312606,11.5647456,-49.786956270661136,31.767040175367192,58.23295982463281,144.21333333333334,28.46222222222222,11.586085000000026
2023-03-31 09:15:00,20.0,1.0,20.418,0.0,15.282,0.0,0,20.0,1,12.536487368362554,11.5647456,-45.865560684360986,33.53385538573547,56.46614461426453,124.01777777777778,14.31111111111111,11.482142500000036
2023-03-31 09:30:00,20.0,1.0,20.384,0.0,15.034,0.0,0,20.0,1,12.474093064236198,11.5647456,-41.794151948988905,35.18516785523339,54.81483214476661,103.82222222222222,0.16,11.37820000000005
2023-03-31 09:45:00,20.0,1.0,20.35,0.0,12.959,0.0,0,20.0,1,12.72751718074449,11.5647456,-37.568302044865405,36.70810507849273,53.29189492150727,207.60888888888888,67.99999999999999,11.693690000000046
2023-03-31 10:00:00,20.0,1.0,20.35,0.0,14.482,0.0,0,20.0,1,12.989900011146634,11.5647456,-33.186927155680415,38.08945927388003,51.91054072611997,311.3955555555556,135.83999999999995,12.009180000000043
2023-03-31 10:15:00,20.0,1.0,20.452,0.0,16.181,0.0,0,20.0,1,13.262558719323708,11.5647456,-28.6530753734168,39.3159720892704,50.6840279107296,415.1822222222222,203.68,12.32467000000004
2023-03-31 10:30:00,20.0,1.0,20.468,0.0,15.583,0.0,0,20.0,1,13.55170874093491,11.5647456,-23.97463916998925,40.37470875536905,49.62529124463095,518.9688888888888,271.52,12.640160000000035
2023-03-31 10:45:00,20.0,1.0,20.418,0.0,15.579,0.0,0,20.0,1,13.675516231619588,11.5647456,-19.16487363113715,41.25351372889871,48.74648627110129,518.0888888888888,264.23555555555555,12.721490000000031
2023-03-31 11:00:00,20.0,1.0,20.401,0.0,15.462,0.0,0,20.0,1,13.801011690872397,11.5647456,-14.242587708414796,41.94152474315474,48.05847525684526,517.2088888888889,256.9511111111111,12.802820000000024
2023-03-31 11:15:00,20.0,1.0,20.351,0.0,16.559,0.0,0,20.0,1,13.923977345217804,11.5647456,-9.231888818961858,42.42970561012197,47.57029438987803,516.3288888888889,249.66666666666663,12.88415000000002
2023-03-31 11:30:00,20.0,1.0,20.284,0.0,16.069,0.0,0,20.0,1,14.044628219306995,11.5647456,-4.1614094160315,42.71134413440279,47.28865586559721,515.4488888888889,242.38222222222225,12.965480000000014
2023-03-31 11:45:00,20.0,1.0,20.317,0.236889,15.339,0.0,0,20.0,1,14.091635703284272,11.5647456,0.9369742547254698,42.78245504722047,47.21754495277953,510.4933333333333,233.02222222222224,12.943510000000018
2023-03-31 12:00:00,20.0,1.0,20.486,1.4071634,17.046,0.0,0,20.0,1,14.134715889930556,11.5647456,6.02982235130844,42.64203299995584,47.35796700004416,505.53777777777776,223.66222222222223,12.921540000000022
2023-03-31 12:15:00,20.0,1.0,20.656,1.0141641,16.742,0.0,0,20.0,1,14.173730288974436,11.5647456,11.084013974754653,42.29211841599583,47.70788158400417,500.5822222222222,214.3022222222222,12.899570000000026
2023-03-31 12:30:00,20.0,1.0,20.723,0.0,16.619,0.0,0,20.0,1,14.208872982978894,11.5647456,16.068587947618216,41.73766618772222,48.26233381227778,495.62666666666667,204.94222222222223,12.87760000000003
2023-03-31 12:45:00,20.0,1.0,20.724,0.0,16.133,0.0,0,20.0,1,14.272942148277576,11.5647456,20.95630768401954,40.9862370399709,49.0137629600291,485.55555555555554,208.08444444444444,12.871187500000032
2023-03-31 13:00:00,20.0,1.0,20.69,0.0,17.35,0.0,0,20.0,1,14.335310077452757,11.5647456,25.72477973943054,40.04755602352259,49.95244397647741,475.4844444444444,211.2266666666667,12.864775000000035
2023-03-31 13:15:00,20.0,1.0,20.724,0.0,16.619,0.0,0,20.0,1,14.39558736414369,11.5647456,30.357050498080927,38.932996265508194,51.067003734491806,465.41333333333336,214.3688888888889,12.85836250000004
2023-03-31 13:30:00,20.0,1.0,20.689,0.0,15.949,0.0,0,20.0,1,14.453546334590774,11.5647456,34.84170107549906,37.65504704415478,52.34495295584522,455.34222222222223,217.51111111111112,12.851950000000045
2023-03-31 13:45:00,20.0,1.0,20.656,0.0,15.767,0.0,0,20.0,1,14.293255199052654,11.5647456,39.17253204285981,36.22681573445494,53.77318426554506,420.38666666666666,194.05777777777777,12.565267500000031
2023-03-31 14:00:00,20.0,1.0,20.622,0.0,15.216,0.0,0,20.0,1,14.125240531060316,11.5647456,43.34796567062735,34.661597780710906,55.33840221928909,385.4311111111112,170.60444444444445,12.27858500000002
2023-03-31 14:15:00,20.0,1.0,20.554,0.0,14.422,0.0,0,20.0,1,13.94888273329076,11.5647456,47.37029623348069,32.97253239053257,57.02746760946743,350.4755555555556,147.1511111111111,11.991902500000007
2023-03-31 14:30:00,20.0,1.0,20.52,0.0,13.996,0.0,0,20.0,1,13.764118046932824,11.5647456,51.244898936154485,31.17234760743422,58.82765239256578,315.52,123.69777777777776,11.705219999999995
2023-03-31 14:45:00,20.0,1.0,20.452,0.0,13.753,0.0,0,20.0,1,13.634663138069987,11.5647456,54.97947750923953,29.273188490374714,60.726811509625286,264.4133333333333,93.83111111111111,11.508047500000004
2023-03-31 15:00:00,20.0,1.0,20.418,0.0,13.571,0.0,0,20.0,1,13.496645148198915,11.5647456,58.58339933071156,27.28651646113657,62.71348353886343,213.30666666666667,63.96444444444444,11.31087500000001
2023-03-31 15:15:00,15.0,0.0,20.351,0.0,13.691,0.0,0,15.0,0,13.350008398532038,11.5647456,62.06714085746548,25.223065712720185,64.77693428727981,162.2,34.09777777777778,11.113702500000016
2023-03-31 15:30:00,15.0,0.0,20.317,0.0,13.447,0.0,0,15.0,0,13.195614154378973,11.5647456,65.44184736789165,23.09284281319165,66.90715718680835,111.09333333333332,4.231111111111111,10.916530000000025
2023-03-31 15:45:00,15.0,0.0,20.283,0.0,13.385,0.0,0,15.0,0,13.110138779535667,11.5647456,68.71899928083688,20.90515725982036,69.09484274017964,96.92888888888888,3.551111111111111,10.848352500000018
2023-03-31 16:00:00,15.0,0.0,20.249,0.0,13.324,0.0,0,15.0,0,13.01781896167873,11.5647456,71.91017122059475,18.66867294825744,71.33132705174256,82.76444444444445,2.871111111111111,10.780175000000014
2023-03-31 16:15:00,15.0,0.0,20.215,0.0,13.201,0.0,0,15.0,0,12.920338615906209,11.5647456,75.02686784611146,16.391472803075033,73.60852719692497,68.6,2.191111111111111,10.71199750000001
